;globalSales;split;salesRatio;uplift;sums.Economic impact - LOW ($m);sums.Economic impact - HIGH ($m);sums.Average impact;sums.AI Low impact;sums.AI High impact;sums.Average AI economic impact;sums.totalImpact;sums.totalImpactLow;sums.totalImpactHigh;sums.traditionalImpact;max.Economic impact - LOW ($m);max.Economic impact - HIGH ($m);max.Average impact;max.AI Low impact;max.AI High impact;max.Average AI economic impact;domain.name;domain.split;domain.salesRatio;domain.uplift;domain.sums.Economic impact - LOW ($m);domain.sums.Economic impact - HIGH ($m);domain.sums.Average impact;domain.sums.AI Low impact;domain.sums.AI High impact;domain.sums.Average AI economic impact;domain.sums.totalImpact;domain.sums.totalImpactLow;domain.sums.totalImpactHigh;domain.sums.traditionalImpact;domain.max.Economic impact - LOW ($m);domain.max.Economic impact - HIGH ($m);domain.max.Average impact;domain.max.AI Low impact;domain.max.AI High impact;domain.max.Average AI economic impact;function;industry;usecase.Use case example description;usecase.dataTypes;usecase.technologies;usecase.split;usecase.uplift;usecase.sums.Economic impact - LOW ($m);usecase.sums.Economic impact - HIGH ($m);usecase.sums.Average impact;usecase.sums.AI Low impact;usecase.sums.AI High impact;usecase.sums.Average AI economic impact;usecase.sums.totalImpact;usecase.sums.totalImpactLow;usecase.sums.totalImpactHigh;usecase.sums.traditionalImpact
22;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Smart CapEx;0.0;0.0017591447682740002;1.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;0.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;Strategy & Corporate Finance;Oil & Gas;Enhance well site selection and construction using real-time analytics, improved subsurface data, and process automation.;['Image', 'Time series', 'Structured/semi-structured'];['NNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference'];0.0;1.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;16000000000.0;0.0
23;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Analytics driven accounting & IT;0.281571617006523;0.0020075120000000004;0.7184283829934761;11858089439.941912;18258981625.209526;15058535532.575718;9287483949.390589;13117770644.10688;11202627296.748734;18258981625.209526;11858089439.941912;18258981625.209526;5141210981.102646;8185795882.01145;10914394509.348602;9550095195.680025;8185795882.01145;10914394509.348602;9550095195.680025;Finance & IT;Oil & Gas;Optimize accounts-receivable management by short-listing accounts per segment most likely to pay and predicting change in timing of invoice fulfillment.;['Text', 'Time series', 'Structured/semi-structured'];['Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Clustering (e.g., k-means)', 'Regression analysis', 'Statistical inference'];0.7000000000000001;0.30000000000000004;3672293557.9304614;7344587115.860923;5508440336.895692;1101688067.3791385;2203376134.758277;1652532101.0687075;7344587115.860923;3672293557.9304614;7344587115.860923;5141210981.102646
24;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Analytics driven accounting & IT;0.281571617006523;0.0020075120000000004;0.7184283829934761;11858089439.941912;18258981625.209526;15058535532.575718;9287483949.390589;13117770644.10688;11202627296.748734;18258981625.209526;11858089439.941912;18258981625.209526;5141210981.102646;8185795882.01145;10914394509.348602;9550095195.680025;8185795882.01145;10914394509.348602;9550095195.680025;Finance & IT;Oil & Gas;Use intelligent document recognition to automate document sorting and extraction processes.;['Text', 'Image'];['RNNs', 'CNNs', 'Classifiers (e.g., SVM, logistic, linear)'];0.0;1.0;8185795882.01145;10914394509.348602;9550095195.680025;8185795882.01145;10914394509.348602;9550095195.680025;10914394509.348602;8185795882.01145;10914394509.348602;0.0
25;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Task automation;0.6000000000000001;0.001319358576205;0.4;12000000000.0;12000000000.0;12000000000.0;4800000000.0;4800000000.0;4800000000.0;12000000000.0;12000000000.0;12000000000.0;7200000000.0;12000000000.0;12000000000.0;12000000000.0;4800000000.0;4800000000.0;4800000000.0;Other operations;Oil & Gas;Increase analytical capability to allow for better supply-and-demand modeling.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference', 'Monte Carlo'];0.6000000000000001;0.4;12000000000.0;12000000000.0;12000000000.0;4800000000.0;4800000000.0;4800000000.0;12000000000.0;12000000000.0;12000000000.0;7200000000.0
26;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Workforce productivity and efficiency;0.5546532071826581;0.005003926892401;0.445346792817341;31596507166.92297;45512360166.34244;38554433666.632706;17485613033.744446;20268783633.628338;18877198333.686394;45512360166.34244;31596507166.92297;45512360166.34244;25243576532.7141;26000000000.0;26000000000.0;26000000000.0;15600000000.0;15600000000.0;15600000000.0;Other operations;Oil & Gas;Use bots to provide first-level support and answer most frequently asked questions via phone, email, and chat.;['Text', 'Audio', 'Structured/semi-structured'];['NNs', 'RNNs', 'Classifiers (e.g., SVM, logistic, linear)', 'Statistical inference'];0.0;1.0;957889500.4498127;957889500.4498127;957889500.4498127;957889500.4498127;957889500.4498127;957889500.4498127;957889500.4498127;957889500.4498127;957889500.4498127;0.0
27;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Workforce productivity and efficiency;0.5546532071826581;0.005003926892401;0.445346792817341;31596507166.92297;45512360166.34244;38554433666.632706;17485613033.744446;20268783633.628338;18877198333.686394;45512360166.34244;31596507166.92297;45512360166.34244;25243576532.7141;26000000000.0;26000000000.0;26000000000.0;15600000000.0;15600000000.0;15600000000.0;Other operations;Oil & Gas;Increase equipment utilization through optimized field-force scheduling (eg, real-time scheduling adjustments for engineers).;['Time series', 'Structured/semi-structured'];['Reinforcement learning', 'Monte Carlo', 'Other optmization\r\n(e.g., genetic algorithms)'];0.8;0.199999999999999;4638617666.473156;18554470665.892624;11596544166.182888;927723533.2946311;3710894133.1785245;2319308833.236578;18554470665.892624;4638617666.473156;18554470665.892624;14843576532.7141
28;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Workforce productivity and efficiency;0.5546532071826581;0.005003926892401;0.445346792817341;31596507166.92297;45512360166.34244;38554433666.632706;17485613033.744446;20268783633.628338;18877198333.686394;45512360166.34244;31596507166.92297;45512360166.34244;25243576532.7141;26000000000.0;26000000000.0;26000000000.0;15600000000.0;15600000000.0;15600000000.0;Other operations;Oil & Gas;Maximize use of data during field-design phase for smart concept selection and optimized concept installation.;['Video ', 'Image', 'Time series', 'Structured/semi-structured'];['NNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference'];0.4;0.6000000000000001;26000000000.0;26000000000.0;26000000000.0;15600000000.0;15600000000.0;15600000000.0;26000000000.0;26000000000.0;26000000000.0;10400000000.0
29;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Pricing and promotion;0.5999999999999991;0.006691581565827;0.4;40574756167.18066;60862134250.77099;50718445208.97582;16229902466.872265;24344853700.3084;20287378083.59033;60862134250.77099;40574756167.18066;60862134250.77099;36517280550.462585;35282396667.11362;52923595000.670425;44102995833.89202;14112958666.845448;21169438000.268173;17641198333.55681;Marketing and sales;Oil & Gas;Use detailed data and modeling of micromarket dynamics to continuously optimize pricing for service stations.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference', 'Monte Carlo'];0.6000000000000001;0.399999999999999;5292359500.067042;7938539250.100563;6615449375.083803;2116943800.0268168;3175415700.040225;2646179750.033521;7938539250.100563;5292359500.067042;7938539250.100563;4763123550.060338
30;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Pricing and promotion;0.5999999999999991;0.006691581565827;0.4;40574756167.18066;60862134250.77099;50718445208.97582;16229902466.872265;24344853700.3084;20287378083.59033;60862134250.77099;40574756167.18066;60862134250.77099;36517280550.462585;35282396667.11362;52923595000.670425;44102995833.89202;14112958666.845448;21169438000.268173;17641198333.55681;Marketing and sales;Oil & Gas;Leverage advanced analytics to trade oil contracts on the sales side.;['Time series', 'Structured/semi-structured'];['NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Monte Carlo'];0.6000000000000001;0.4;35282396667.11362;52923595000.670425;44102995833.89202;14112958666.845448;21169438000.268173;17641198333.55681;52923595000.670425;35282396667.11362;52923595000.670425;31754157000.402252
31;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Logistics network and warehouse optimization;0.9;0.000719600156772;0.1;1963500000.0000002;6545000000.000001;4254250000.000001;196350000.00000003;654500000.0000001;425425000.00000006;6545000000.000001;1963500000.0000002;6545000000.000001;5890500000.000001;1963500000.0000002;6545000000.000001;4254250000.000001;196350000.00000003;654500000.0000001;425425000.00000006;Supply Chain Management & Manufacturing;Oil & Gas;Optimize tanker routes to reduce logistics costs.;['Time series', 'Structured/semi-structured'];['Reinforcement learning', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis'];0.9;0.1;1963500000.0000002;6545000000.000001;4254250000.000001;196350000.00000003;654500000.0000001;425425000.00000006;6545000000.000001;1963500000.0000002;6545000000.000001;5890500000.000001
32;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Sales and demand forecasting;0.399999999999999;0.000744464279814;0.6000000000000001;4514098248.896425;6771147373.344639;5642622811.120533;2708458949.3378553;4062688424.0067835;3385573686.672319;6771147373.344639;4514098248.896425;6771147373.344639;2708458949.3378553;4514098248.896425;6771147373.344639;5642622811.120533;2708458949.3378553;4062688424.0067835;3385573686.672319;Supply Chain Management & Manufacturing;Oil & Gas;Predict energy-demand trends based on multimodal data, and optimize energy scheduling/dispatch of power plants.;['Image', 'Time series', 'Structured/semi-structured'];['NNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis'];0.399999999999999;0.6000000000000001;4514098248.896425;6771147373.344639;5642622811.120533;2708458949.3378553;4062688424.0067835;3385573686.672319;6771147373.344639;4514098248.896425;6771147373.344639;2708458949.3378553
33;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Procurement and spend analytics;0.099999999999999;0.001;0.9;9095328757.7905;9095328757.7905;9095328757.7905;8185795882.011451;8185795882.011451;8185795882.011451;9095328757.7905;9095328757.7905;9095328757.7905;909532875.7790499;9095328757.7905;9095328757.7905;9095328757.7905;8185795882.011451;8185795882.011451;8185795882.011451;Supply Chain Management & Manufacturing;Oil & Gas;Search procurement contract to identify clauses of interest (eg, penalties, value owed).;['Text', 'Image'];['NNs', 'RNNs', 'CNNs', 'Tree-based ensemble learning (e.g., random forest)', 'Classifiers (e.g., SVM, logistic, linear)', 'Regression analysis'];0.099999999999999;0.9;9095328757.7905;9095328757.7905;9095328757.7905;8185795882.011451;8185795882.011451;8185795882.011451;9095328757.7905;9095328757.7905;9095328757.7905;909532875.7790499
34;9095328.7577905;0.5594099390945281;0.044280050842237004;0.44059006090547204;349462063300.059;402741619821.8293;376101841560.9442;160553947500.5273;177443954806.4682;168998951153.49777;402741619821.8293;349462063300.059;402741619821.8293;225297665015.36108;232293631006.80676;244532540131.25497;238413085569.03088;94881831097.97453;96694210572.64346;95788020835.30899;Inventory and parts optimization;0.6000000000000001;0.00204;0.399999999999999;18554470665.892624;18554470665.892624;18554470665.892624;7421788266.357049;7421788266.357049;7421788266.357049;18554470665.892624;18554470665.892624;18554470665.892624;11132682399.535576;18554470665.892624;18554470665.892624;18554470665.892624;7421788266.357049;7421788266.357049;7421788266.357049;Supply Chain Management & Manufacturing;Oil & Gas;Perform an “always-on” trade-off analysis between economic order quantity of manufacturing with inventory carrying and transportation costs.;['Video ', 'Image', 'Time series', 'Structured/semi-structured'];['Reinforcement learning', 'NNs', 'Tree-based ensemble learning (e.g., random forest)', 'Regression analysis', 'Statistical inference', 'Monte Carlo'];0.6000000000000001;0.399999999999999;18554470665.892624;18554470665.892624;18554470665.892624;7421788266.357049;7421788266.357049;7421788266.357049;18554470665.892624;18554470665.892624;18554470665.892624;11132682399.535576
